x_min,x_max,y_min,y_max,records_count,execution_time_ms
881855,1081855,5491438,5641438,672769,767.553
881855,1081855,5491438,5641438,672769,748.766
881855,1081855,5491438,5641438,672769,733.931
881855,1081855,5491438,5641438,672769,778.382
881855,1081855,5491438,5641438,672769,736.285
881855,1081855,5491438,5641438,672769,745.988
881855,1081855,5491438,5641438,672769,756.48
881855,1081855,5491438,5641438,672769,741.133
881855,1081855,5491438,5641438,672769,737.977
881855,1081855,5491438,5641438,672769,755.028
881855,1081855,5491438,5641438,672769,730.462
881855,1081855,5491438,5641438,672769,742.945
881855,1081855,5491438,5641438,672769,736.191
881855,1081855,5491438,5641438,672769,761.979
879220,1279220,5442513,5742513,965904,952.907
879220,1279220,5442513,5742513,965904,1068.014
879220,1279220,5442513,5742513,965904,1038.794
879220,1279220,5442513,5742513,965904,1046.426
879220,1279220,5442513,5742513,965904,1035.678
879220,1279220,5442513,5742513,965904,1037.877
879220,1279220,5442513,5742513,965904,1077.477
879220,1279220,5442513,5742513,965904,1002.871
879220,1279220,5442513,5742513,965904,1019.591
879220,1279220,5442513,5742513,965904,1018.173
879220,1279220,5442513,5742513,965904,1062.398
879220,1279220,5442513,5742513,965904,1023.943
879220,1279220,5442513,5742513,965904,1015.15
879220,1279220,5442513,5742513,965904,1052.863
879220,1279220,5442513,5742513,965904,1035.286
879220,1279220,5442513,5742513,965904,1084.754
879220,1279220,5442513,5742513,965904,1039.843
879220,1279220,5442513,5742513,965904,1034.266
879220,1279220,5442513,5742513,965904,1030.087
879220,1279220,5442513,5742513,965904,1033.449
879220,1679220,5442513,6042513,965904,987.029
879220,1679220,5442513,6042513,965904,1041.656
879220,1679220,5442513,6042513,965904,1039.328
879220,1679220,5442513,6042513,965904,1025.49
879220,1679220,5442513,6042513,965904,1026.499
879220,1679220,5442513,6042513,965904,1027.97
879220,1679220,5442513,6042513,965904,1049.615
879220,1679220,5442513,6042513,965904,1068.549
879220,1679220,5442513,6042513,965904,1029.358
879220,1679220,5442513,6042513,965904,1051.282
879220,1679220,5442513,6042513,965904,1016.139
879220,1679220,5442513,6042513,965904,1086.604
879220,1679220,5442513,6042513,965904,1054.626
879220,1679220,5442513,6042513,965904,1046.9
879220,1679220,5442513,6042513,965904,1032.28
879220,1679220,5442513,6042513,965904,1046.217
879220,1679220,5442513,6042513,965904,1059.392
879220,1679220,5442513,6042513,965904,1013.294
879220,1679220,5442513,6042513,965904,1040.079
879220,1679220,5442513,6042513,965904,1028.14
